StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q1,Q2,Q3,Q4,Q5,Q5_6_TEXT,Q6,Q7,Q8,Q8a,Q9,Q9a,Q9b,Q10,Q11,Q11a,Q11b,Q12,Q13,Q14,Q14a,Q15,Q15a,Q16,Q16a,Q16b,Q17,Q17a,Q18,Q18a,Q19,Q20,Q21,Q22,Q23,Q24,Q25,Q25a,Q26,Q26a,Q27,Q27a,Q28,Q28a,Q29,Q29a,Q29b,Q29c,Q29d
4/21/2020 13:00,4/21/2020 13:05,IP Address,99.185.58.211,100,281,True,4/21/2020 13:05,R_pDxNfnCzB1LF2tr,,,,,42.2196044921875,-83.6045989990234,anonymous,EN,58,Female,Michigan,Non Latino/Hispanic,White,,Nurse,No,Yes,Week 4 March 22-28,No,,,No,No,,,6.5,8,No,,Yes,I am ending work earlier most days,Yes,I am going to bed earlier,I am waking up later,No,,No,,Never,Never,Never,Never,Yes,0.51 – 1 hour,No,,Yes,I am exercising/moving more,Yes,I am eating more healthy foods,No,,Yes,Moderately better,,,
4/21/2020 13:03,4/21/2020 13:06,IP Address,73.145.168.231,100,215,True,4/21/2020 13:06,R_3GwvjuKVdQbVNb4,,,,,42.2807006835938,-83.7800979614258,anonymous,EN,53,Female,Michigan,Non Latino/Hispanic,White,,Physician,Yes,No,,Yes,Somewhat dissatisfied,Extremely satisfied,Yes,Not applicable,,,8,10,Yes,I am working fewer hours,Yes,"I am starting work later most days,I am ending work earlier most days",Yes,I am going to bed earlier,I waking up earlier,No,,Yes,I am drinking more alcohol,2-3 times a week,2-3 times a week,Never,Never,No,3+ hours,Yes,1-2 hours,Yes,I am exercising/moving less,Yes,I am eating more healthy foods,Yes,I am eating less food each day,Yes,Much worse,,,All of the above
4/21/2020 13:04,4/21/2020 13:13,IP Address,73.145.171.220,100,510,True,4/21/2020 13:13,R_2CTwthI9CCUCMt2,,,,,42.2807006835938,-83.7800979614258,anonymous,EN,32,Female,Michigan,Non Latino/Hispanic,White,,social worker,No,Yes,Week 4 March 22-28,No,,,Yes,Not applicable,,,6-8,6-7,Yes,I am working fewer hours,No,,Yes,I am going to bed later,I am waking up later,No,,No,,2-4 times a month,Once a month or less,Never,Never,Yes,1-2 hours,No,,No,,Yes,I am eating less healthy foods,Yes,I am eating more food each day,Yes,Moderately worse,,All of the above,
4/21/2020 13:11,4/21/2020 13:14,IP Address,68.32.74.97,100,191,True,4/21/2020 13:14,R_32XeMv3V7V3WT4B,,,,,42.2807006835938,-83.7800979614258,anonymous,EN,61,Female,Michigan,Non Latino/Hispanic,White,,Administrator,No,Yes,Week 3 March 15-21,"No,Not applicable",,,Yes,Not applicable,,,6,6,No,,No,,Yes,I am going to bed later,I waking up earlier,No,,No,,4 or more times a week,4 or more times a week,Never,Never,No,0.51 – 1 hour,No,,Yes,I am exercising/moving more,Yes,I am eating more healthy foods,Yes,I am eating less food each day,Yes,Slightly worse,"I am slightly more depressed,I am slightly more anxious",,
4/21/2020 13:13,4/21/2020 13:16,IP Address,73.145.143.188,100,172,True,4/21/2020 13:16,R_WwcHfJuMZCmHlaF,,,,,42.7068939208984,-84.4138031005859,anonymous,EN,26,Female,Michigan,Non Latino/Hispanic,White,,Genetic Counselor,No,Yes,Week 3 March 15-21,Yes,Extremely satisfied,Extremely satisfied,Yes,No,,,6.5,7.5,No,,No,,Yes,I am going to bed later,I am waking up later,No,,No,,2-3 times a week,2-3 times a week,Never,Never,Yes,1-2 hours,No,,Yes,I am exercising/moving more,No,,No,,Yes,Slightly better,,,
4/21/2020 13:18,4/21/2020 13:23,IP Address,68.49.192.164,100,267,True,4/21/2020 13:23,R_1FmmH6FG6AZ4gJe,,,,,42.2440032958984,-83.5822982788086,anonymous,EN,19,Female,Michigan,Non Latino/Hispanic,Asian,,Customer Service Rep. ,Yes,No,,No,,,No,No,,,8,5,Yes,I am working more hours,Yes,I am ending work later most days,Yes,I am going to bed later,I waking up earlier,Yes,I am napping less,No,,Never,Never,Never,Never,Yes,0-.5 hour,Yes,1-2 hours,Yes,I am exercising/moving more,No,,No,,Yes,Slightly worse,"I am slightly more depressed,I am slightly more anxious,I am slightly more irritable,All of the above",,
4/21/2020 13:24,4/21/2020 13:28,IP Address,24.236.160.19,100,277,True,4/21/2020 13:28,R_3HpO0gBofqKCq6z,,,,,42.789306640625,-83.7135009765625,anonymous,EN,60,Female,Michigan,Non Latino/Hispanic,White,,RN,No,No,,Not applicable,,,No,Not applicable,,,5,8,Yes,I am working fewer hours,Yes,I am starting work later most days,Yes,I am going to bed later,I am waking up later,No,,Yes,I am drinking more alcohol,2-4 times a month,2-3 times a week,Never,Never,Yes,1-2 hours,Yes,1-2 hours,Yes,I am exercising/moving less,Yes,I am eating less healthy foods,Yes,I am eating more food each day,Yes,Moderately worse,,"I am moderately more depressed,I am moderately more anxious",
4/21/2020 13:28,4/21/2020 13:31,IP Address,141.214.17.228,100,149,True,4/21/2020 13:31,R_9WAWDmP52qI0Hdv,,,,,42.2807006835938,-83.7800979614258,anonymous,EN,44,Female,Michigan,Non Latino/Hispanic,White,,physician and administrator,No,No,,No,,,Yes,Not applicable,,,5,5,Yes,I am working more hours,No,,Yes,My bedtime has not changed,I am waking up later,No,,No,,2-3 times a week,2-4 times a month,Never,Never,No,0.51 – 1 hour,No,,Yes,I am exercising/moving less,No,,No,,Yes,Slightly worse,I am slightly more anxious,,
4/21/2020 13:28,4/21/2020 13:31,IP Address,68.51.144.13,100,202,True,4/21/2020 13:31,R_3HTapFw5DJ0UyWC,,,,,42.2324066162109,-83.7016983032227,anonymous,EN,55,Female,Michigan,Non Latino/Hispanic,White,,Physician,No,Yes,Week 3 March 15-21,Not applicable,,,No,Yes,1,18-24 years old,7 hours,5,Yes,I am working more hours,Yes,I am ending work later most days,Yes,I am going to bed later,I am waking up later,No,,Yes,I am drinking more alcohol,2-4 times a month,4 or more times a week,Never,Never,Yes,1-2 hours,Yes,2-3 hours,Yes,I am exercising/moving less,Yes,I am eating less healthy foods,Yes,I am eating more food each day,Yes,Moderately worse,,I am moderately more anxious,
4/21/2020 13:28,4/21/2020 13:32,IP Address,216.8.132.114,100,252,True,4/21/2020 13:32,R_3M5SoySfYaIvtcd,,,,,42.2839050292969,-82.9785995483399,anonymous,EN,38,Female,Michigan,Non Latino/Hispanic,White,,social worker,No,Yes,Week 3 March 15-21,No,,,Yes,Not applicable,,,6.5,7.45,No,,No,,Yes,I am going to bed later,I am waking up later,No,,Yes,I am drinking more alcohol,2-4 times a month,4 or more times a week,Never,4 or more times a week,Yes,2-3 hours,No,,Yes,I am exercising/moving more,Yes,I am eating less healthy foods,No,,Yes,Slightly worse,"I am slightly more depressed,I am slightly more anxious",,
4/21/2020 13:29,4/21/2020 13:32,IP Address,68.42.67.83,100,194,True,4/21/2020 13:32,R_11jvcrF9Caj8iMY,,,,,42.2807006835938,-83.7800979614258,anonymous,EN,49,Female,Michigan,Non Latino/Hispanic,Other,,Administration,No,Yes,Week 3 March 15-21,Not applicable,,,Yes,Not applicable,,,8,8,No,,No,,No,,,No,,No,,2-3 times a week,2-3 times a week,Never,Never,No,0-.5 hour,No,,Yes,I am exercising/moving less,No,,No,,Yes,Moderately worse,,"I am moderately more depressed,I am moderately more irritable",
4/21/2020 13:28,4/21/2020 13:32,IP Address,99.59.192.184,100,237,True,4/21/2020 13:32,R_3dM3V536lvR2ZUQ,,,,,42.2440032958984,-83.5822982788086,anonymous,EN,60,Male,Michigan,Non Latino/Hispanic,White,,Registered Nurse,No,Yes,Week 5 March 29- April 4,No,,,Yes,Yes,3,12-17 years old,6,7,No,,No,,No,,,No,,No,,Never,Never,Never,Never,No,0-.5 hour,No,,Yes,I am exercising/moving more,No,,No,,No,,,,
4/21/2020 13:29,4/21/2020 13:32,IP Address,141.214.17.242,100,178,True,4/21/2020 13:32,R_DobjZIkGYUZ0OMV,,,,,42.2807006835938,-83.7800979614258,anonymous,EN,27,Female,Michigan,Non Latino/Hispanic,White,,Physical Therapist,Yes,No,,No,,,No,No,,,8,5-6,Yes,I am working more hours,Yes,"I am starting work earlier most days,I am ending work later most days",Yes,I am going to bed later,I waking up earlier,No,,No,,2-3 times a week,2-3 times a week,Never,Never,Yes,0.51 – 1 hour,Yes,0-0.5 hour,No,,No,,No,,Yes,Moderately worse,,All of the above,
4/21/2020 13:29,4/21/2020 13:35,IP Address,172.12.117.134,100,402,True,4/21/2020 13:35,R_Dv4BRQUYqcJfiAp,,,,,42.1054992675781,-83.2795028686524,anonymous,EN,64,Female,Michigan,Non Latino/Hispanic,Asian,,electrophysiologist,No,Yes,Week 3 March 15-21,Not applicable,,,No,Yes,1,18-24 years old,6,6,Yes,I am working fewer hours,Yes,"I am starting work later most days,I am ending work earlier most days",Yes,I am going to bed later,My waketime has not changed,Yes,I am napping more,No,,Never,Never,Never,Never,Yes,0.51 – 1 hour,No,,Yes,I am exercising/moving less,No,,No,,Yes,About the same,,,
4/21/2020 13:38,4/21/2020 13:40,IP Address,141.214.17.252,100,140,True,4/21/2020 13:40,R_BDKldxGaOiUFv69,,,,,42.2807006835938,-83.7800979614258,anonymous,EN,28,Female,Michigan,Non Latino/Hispanic,White,,nurse,Yes,No,,Not applicable,,,No,No,,,7,6,Yes,I am working more hours,No,,No,,,No,,Yes,I am drinking more alcohol,2-3 times a week,4 or more times a week,Never,Never,No,2-3 hours,No,,Yes,I am exercising/moving less,Yes,I am eating less healthy foods,Yes,I am eating less food each day,Yes,Moderately worse,,All of the above,
4/14/2020 13:42,4/14/2020 13:44,IP Address,73.190.46.157,32,118,False,4/21/2020 13:44,R_2X06PFbCcYmqJN0,,,,,,,anonymous,EN,29,Female,Michigan,Non Latino/Hispanic,White,,Biller,,Yes,Week 3 March 15-21,Not applicable,,,Yes,Not applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/21/2020 13:41,4/21/2020 13:45,IP Address,174.74.210.188,100,230,True,4/21/2020 13:45,R_ZvPCtJshYs9k6GZ,,,,,32.2698974609375,-110.985298156738,anonymous,EN,66,Male,Michigan,Non Latino/Hispanic,White,,physician,No,Yes,Week 4 March 22-28,Yes,Somewhat satisfied,Somewhat satisfied,No,No,,,8,8,No,,Yes,I am ending work earlier most days,No,,,Yes,I am napping more,Yes,I am drinking more alcohol,2-3 times a week,4 or more times a week,Never,Never,Yes,0.51 – 1 hour,Yes,0.51-1 hour,Yes,I am exercising/moving less,No,,No,,No,,,,
4/21/2020 13:42,4/21/2020 13:45,IP Address,76.115.137.193,100,188,True,4/21/2020 13:45,R_3qU8wr7XwxCsUBC,,,,,45.5173034667969,-122.639801025391,anonymous,EN,38,Male,Oregon,Non Latino/Hispanic,White,,psychologist,No,No,,No,,,No,Yes,2,Under 12 years old,7.5,7.5,No,,No,,No,,,No,,Yes,I am drinking more alcohol,2-3 times a week,4 or more times a week,Never,Never,Yes,1-2 hours,Yes,0-0.5 hour,No,,No,,No,,No,,,,
4/21/2020 13:48,4/21/2020 13:54,IP Address,68.49.197.136,100,349,True,4/21/2020 13:54,R_12A4Ye9BnEsrEU8,,,,,42.2440032958984,-83.5822982788086,anonymous,EN,25,Female,Michigan,Non Latino/Hispanic,White,,"Wellness Office Staff, Medical Student",No,Yes,Week 3 March 15-21,Not applicable,,,Yes,Not applicable,,,7.5 hrs,8.5 hrs,No,,Yes,"I am starting work later most days,I am ending work earlier most days",Yes,My bedtime has not changed,I am waking up later,No,,No,,2-4 times a month,2-4 times a month,Once a month or less,Once a month or less,No,0.51 – 1 hour,No,,Yes,I am exercising/moving more,Yes,I am eating less healthy foods,Yes,I am eating more food each day,Yes,Slightly worse,I am slightly more depressed,,
4/21/2020 13:53,4/21/2020 13:57,IP Address,141.214.17.242,100,259,True,4/21/2020 13:57,R_2E5W3OPZHkK7cdC,,,,,42.2807006835938,-83.7800979614258,anonymous,EN,52,Female,Michigan,Non Latino/Hispanic,White,,physician,No,No,,No,,,Yes,Yes,3,"12-17 years old,18-24 years old",7,7,No,,Yes,"I am starting work later most days,I am ending work later most days",Yes,I am going to bed later,I am waking up later,No,,No,,Never,Never,Never,Never,No,0.51 – 1 hour,No,,Yes,I am exercising/moving less,Yes,I am eating less healthy foods,No,,Yes,Slightly worse,All of the above,,
4/21/2020 14:04,4/21/2020 14:06,IP Address,75.46.43.16,100,131,True,4/21/2020 14:06,R_3p9AtTZw7Yf82dx,,,,,42.2807006835938,-83.7800979614258,anonymous,EN,30,Female,Michigan,Non Latino/Hispanic,White,,RN,No,No,,Not applicable,,,No,Not applicable,,,7-8,3-4,Yes,I am working fewer hours,Yes,I am ending work earlier most days,Yes,My bedtime has not changed,My waketime has not changed,No,,No,,Never,Never,Never,Never,Yes,1-2 hours,No,,Yes,I am exercising/moving less,Yes,I am eating less healthy foods,No,,Yes,Moderately worse,,All of the above,
4/14/2020 14:01,4/14/2020 14:07,IP Address,74.199.84.201,32,332,False,4/21/2020 14:07,R_2zqivHIojXwp2ru,,,,,,,anonymous,EN,30,Female,Michigan,Non Latino/Hispanic,White,,physician,,Yes,Week 4 March 22-28,Yes,Somewhat satisfied,,No,Not applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/21/2020 14:05,4/21/2020 14:14,IP Address,141.214.17.242,100,524,True,4/21/2020 14:14,R_1GDKt3Bfb0QVCJi,,,,,42.2807006835938,-83.7800979614258,anonymous,EN,58,Female,Michigan,Non Latino/Hispanic,White,,nurse,No,No,,Not applicable,,,Yes,Not applicable,,,6.5,6.5,No,,No,,No,,,Yes,I am napping more,No,,2-3 times a week,2-3 times a week,Never,Never,Yes,3+ hours,Yes,0-0.5 hour,Yes,I am exercising/moving less,Yes,I am eating more healthy foods,Yes,I am eating less food each day,Yes,Moderately worse,,All of the above,
4/21/2020 14:12,4/21/2020 14:19,IP Address,68.46.136.2,100,432,True,4/21/2020 14:19,R_1LGM0MaPxDmNjDs,,,,,42.2532043457031,-84.3877029418945,anonymous,EN,67,Male,Michigan,Non Latino/Hispanic,White,,Pedorthist,No,Yes,Week 2 March 8-14,No,,,No,No,,,6,7,Yes,I am working fewer hours,Yes,"I am starting work later most days,I am ending work earlier most days",Yes,I am going to bed later,I am waking up later,No,,No,,2-3 times a week,2-3 times a week,Never,Never,Yes,2-3 hours,No,,Yes,I am exercising/moving more,Yes,I am eating more healthy foods,Yes,I am eating more food each day,Yes,Slightly worse,All of the above,,
4/21/2020 14:24,4/21/2020 14:27,IP Address,141.214.17.236,100,203,True,4/21/2020 14:27,R_yIszoB6aOZZmB3z,,,,,42.2807006835938,-83.7800979614258,anonymous,EN,56,Female,Michigan,Non Latino/Hispanic,White,,Laboratory,No,No,,Not applicable,,,No,Not applicable,,,7,6,Yes,I am working more hours,Yes,I am ending work later most days,Yes,My bedtime has not changed,My waketime has not changed,Yes,I am napping more,No,,Never,Never,Never,Never,Yes,0.51 – 1 hour,No,,Yes,I am exercising/moving less,No,,Yes,I am eating less food each day,No,,,,
4/21/2020 14:25,4/21/2020 14:28,IP Address,45.46.193.80,100,141,True,4/21/2020 14:28,R_1jDRTBKmkbA3gKQ,,,,,43.0908050537109,-77.4347991943359,anonymous,EN,27,Female,New York,Non Latino/Hispanic,White,,Sleep Technologist,No,Yes,Week 3 March 15-21,Not applicable,,,No,No,,,6,10,Yes,I am working fewer hours,Yes,"I am starting work earlier most days,I am ending work earlier most days",Yes,I am going to bed earlier,I waking up earlier,No,,No,,Once a month or less,Once a month or less,Never,Never,Yes,0.51 – 1 hour,Yes,3+ hours,No,,Yes,I am eating more healthy foods,No,,Yes,Slightly worse,All of the above,,
4/21/2020 14:23,4/21/2020 14:28,IP Address,72.105.86.80,100,284,True,4/21/2020 14:28,R_1CIx4U3IVAtj4qc,,,,,33.7404022216797,-88.4112014770508,anonymous,EN,51,Female,Arkansas,Non Latino/Hispanic,White,,"Sleep tech, respitory",Yes,No,,No,,,No,Not applicable,,,8,8,No,,Yes,I am ending work earlier most days,Yes,I am going to bed later,I waking up earlier,No,,No,,Once a month or less,Once a month or less,Never,Never,Yes,1-2 hours,No,,No,,Yes,I am eating more healthy foods,Yes,I am eating less food each day,Yes,Slightly worse,All of the above,,
4/21/2020 14:27,4/21/2020 14:31,IP Address,141.214.17.228,100,246,True,4/21/2020 14:31,R_24HRwXRaVZVlbzX,,,,,42.2807006835938,-83.7800979614258,anonymous,EN,36,Female,Michigan,Non Latino/Hispanic,White,,Nurse,No,No,,No,,,No,Yes,1,Under 12 years old,7-8,5-6,Yes,I am working fewer hours,No,,Yes,My bedtime has not changed,My waketime has not changed,No,,No,,Never,Never,Never,Never,Yes,1-2 hours,Yes,1-2 hours,No,,No,,No,,Yes,Slightly worse,All of the above,,
4/21/2020 14:28,4/21/2020 14:34,IP Address,96.35.107.191,100,389,True,4/21/2020 14:34,R_1KqoGNOuydQ0OnE,,,,,42.4579925537109,-83.9056015014648,anonymous,EN,52,Female,Michigan,Non Latino/Hispanic,American Indian or Alaska Native,,Nurse,Yes,No,,Not applicable,,,No,Yes,3,"Under 12 years old,12-17 years old,18-24 years old",7,6,Yes,I am working fewer hours,Yes,"I am starting work earlier most days,I am ending work earlier most days",Yes,I am going to bed later,I am waking up later,No,,Yes,I am drinking more alcohol,Once a month or less,2-3 times a week,Once a month or less,Never,Yes,1-2 hours,Yes,2-3 hours,Yes,I am exercising/moving more,Yes,I am eating less healthy foods,Yes,I am eating more food each day,No,,,,
4/21/2020 14:38,4/21/2020 14:41,IP Address,84.127.2.42,100,187,True,4/21/2020 14:41,R_1g2fuwkLWMZJ8Yv,,,,,40.0666961669922,-2.13330078125,anonymous,EN,38,Male,I do not reside in the United States,Latino/Hispanic,White,,Physician,Yes,No,,No,,,Yes,No,,,8,5,Yes,I am working more hours,Yes,I am starting work later most days,Yes,I am going to bed earlier,I waking up earlier,Yes,I am napping more,No,,Never,Never,Never,Never,No,1-2 hours,Yes,1-2 hours,Yes,I am exercising/moving less,Yes,I am eating less healthy foods,No,,Yes,Slightly better,,,
4/21/2020 14:36,4/21/2020 14:41,IP Address,141.214.17.242,100,311,True,4/21/2020 14:41,R_3ewSyGwpf9MNbkf,,,,,42.2807006835938,-83.7800979614258,anonymous,EN,56,Male,Michigan,Non Latino/Hispanic,White,,Biomedical engineering tech,No,No,,Not applicable,,,No,Not applicable,,,7,6,No,,Yes,I am starting work later most days,Yes,I am going to bed later,My waketime has not changed,No,,Yes,I am drinking less alcohol,2-3 times a week,2-4 times a month,Never,Never,Yes,1-2 hours,Yes,0-0.5 hour,Yes,I am exercising/moving less,Yes,I am eating more healthy foods,No,,Yes,"Slightly worse,Moderately worse",I am slightly more depressed,"I am moderately more anxious,I am moderately more irritable",
4/21/2020 15:24,4/21/2020 15:30,IP Address,68.61.164.55,100,323,True,4/21/2020 15:30,R_1hR86ly10NvltOV,,,,,42.2196044921875,-83.6045989990234,anonymous,EN,64,Female,Michigan,Non Latino/Hispanic,White,,social worker,No,Yes,Week 2 March 8-14,Yes,Somewhat satisfied,Somewhat satisfied,Yes,No,,,6,7,Yes,I am working fewer hours,Yes,I am starting work later most days,Yes,My bedtime has not changed,I am waking up later,No,,No,,Once a month or less,Never,Never,Never,No,1-2 hours,No,,Yes,I am exercising/moving less,No,,Yes,I am eating more food each day,No,,,,
4/21/2020 15:45,4/21/2020 15:50,IP Address,96.35.107.187,100,287,True,4/21/2020 15:50,R_CkMCd0bUb8RQa3v,,,,,42.4579925537109,-83.9056015014648,anonymous,EN,38,Female,Michigan,Non Latino/Hispanic,White,,Nurse,Yes,No,,No,,,No,Yes,3,Under 12 years old,8,6,No,,Yes,I am ending work later most days,Yes,I am going to bed later,I am waking up later,No,,Yes,I am drinking more alcohol,2-4 times a month,4 or more times a week,Never,Never,No,1-2 hours,No,,Yes,I am exercising/moving less,Yes,I am eating more healthy foods,Yes,I am eating less food each day,Yes,Moderately worse,,"I am moderately more depressed,I am moderately more anxious,I am moderately more irritable,All of the above",
4/21/2020 15:45,4/21/2020 15:51,IP Address,141.214.17.228,100,352,True,4/21/2020 15:51,R_3jd3LBcxFuqvoGR,,,,,42.2807006835938,-83.7800979614258,anonymous,EN,65,Female,Michigan,Non Latino/Hispanic,White,,Nurse,Yes,No,,Not applicable,,,No,Not applicable,,,6.5,6,Yes,I am working fewer hours,Yes,I am starting work earlier most days,Yes,I am going to bed later,I waking up earlier,No,,Yes,I am drinking more alcohol,4 or more times a week,4 or more times a week,Never,Never,Yes,0.51 – 1 hour,Yes,0.51-1 hour,Yes,I am exercising/moving more,Yes,I am eating more healthy foods,No,,Yes,Slightly worse,All of the above,,
4/21/2020 15:54,4/21/2020 15:57,IP Address,141.214.17.243,100,175,True,4/21/2020 15:57,R_20U2ZoEbOcQqXwD,,,,,42.2807006835938,-83.7800979614258,anonymous,EN,37,Female,Michigan,Non Latino/Hispanic,White,,RN,Yes,No,,No,,,No,Yes,3,"12-17 years old,18-24 years old",8,5,Yes,I am working fewer hours,Yes,I am starting work later most days,Yes,My bedtime has not changed,My waketime has not changed,No,,No,,Never,Never,Never,Never,No,0.51 – 1 hour,No,,No,,Yes,I am eating less healthy foods,Yes,I am eating more food each day,Yes,Slightly worse,I am slightly more anxious,,
